# x y u_computed u_exact error
0.96078431 0.15686275 2.56474845 2.65515725 0.09040880
0.98039216 0.15686275 2.63948749 2.68472551 0.04523802
1.00000000 0.15686275 2.71375621 2.71375621 0.00000000
0.00000000 0.17647059 1.19299934 1.19299934 0.00000000
0.01960784 0.17647059 1.17975688 1.21662079 0.03686392
0.03921569 0.17647059 1.16694904 1.24070060 0.07375157
0.05882353 0.17647059 1.15455346 1.26523794 0.11068448
0.07843137 0.17647059 1.14255166 1.29023139 0.14767973
0.09803922 0.17647059 1.13093122 1.31567893 0.18474770
0.11764706 0.17647059 1.11968784 1.34157788 0.22189004
0.13725490 0.17647059 1.10882711 1.36792493 0.25909782
0.15686275 0.17647059 1.09836576 1.39471603 0.29635027
0.17647059 0.17647059 1.08833184 1.42194644 0.33361460
0.19607843 0.17647059 1.07876353 1.44961065 0.37084712
0.21568627 0.17647059 1.06970648 1.47770239 0.40799591
0.23529412 0.17647059 1.06121116 1.50621457 0.44500341
0.25490196 0.17647059 1.05333487 1.53513930 0.48180443
0.27450980 0.17647059 1.04615837 1.56446782 0.51830945
0.29411765 0.17647059 1.03982983 1.59419051 0.55436068
0.31372549 0.17647059 1.03463688 1.62429684 0.58965996
0.33333333 0.17647059 1.03105856 1.65477539 0.62371683
0.35294118 0.17647059 1.02967269 1.68561380 0.65594111
0.37254902 0.17647059 1.03083866 1.71679875 0.68596009
0.39215686 0.17647059 1.03455585 1.74831597 0.71376011
0.41176471 0.17647059 1.04150140 1.78015020 0.73864880
0.43137255 0.17647059 1.05383558 1.81228521 0.75844963
0.45098039 0.17647059 1.07181795 1.84470377 0.77288582
0.47058824 0.17647059 1.09097069 1.87738762 0.78641693
0.49019608 0.17647059 1.11080444 1.91031753 0.79951309
0.50980392 0.17647059 1.13250353 1.94347323 0.81096971
0.52941176 0.17647059 1.15627232 1.97683347 0.82056115
0.54901961 0.17647059 1.18134525 2.01037598 0.82903073
0.56862745 0.17647059 1.20879148 2.04407748 0.83528600
0.58823529 0.17647059 1.24402195 2.07791374 0.83389179
0.60784314 0.17647059 1.28703592 2.11185952 0.82482360
0.62745098 0.17647059 1.33563682 2.14588865 0.81025183
0.64705882 0.17647059 1.38930978 2.17997401 0.79066423
0.66666667 0.17647059 1.44818043 2.21408758 0.76590715
0.68627451 0.17647059 1.51177163 2.24820044 0.73642881
0.70588235 0.17647059 1.57924701 2.28228281 0.70303580
0.72549020 0.17647059 1.64984538 2.31630412 0.66645874
0.74509804 0.17647059 1.72301097 2.35023298 0.62722201
0.76470588 0.17647059 1.79833659 2.38403728 0.58570069
0.78431373 0.17647059 1.87548279 2.41768420 0.54220141
0.80392157 0.17647059 1.95413310 2.45114029 0.49700719
0.82352941 0.17647059 2.03398243 2.48437147 0.45038904
0.84313725 0.17647059 2.11474135 2.51734315 0.40260180
0.86274510 0.17647059 2.19614359 2.55002024 0.35387666
0.88235294 0.17647059 2.27795123 2.58236724 0.30441600
0.90196078 0.17647059 2.35995651 2.61434826 0.25439174
0.92156863 0.17647059 2.44198059 2.64592716 0.20394657
0.94117647 0.17647059 2.52387033 2.67706755 0.15319722
0.96078431 0.17647059 2.60549397 2.70773292 0.10223895
0.98039216 0.17647059 2.68673607 2.73788667 0.05115060
1.00000000 0.17647059 2.76749222 2.76749222 0.00000000
0.00000000 0.19607843 1.21662232 1.21662232 0.00000000
0.01960784 0.19607843 1.19980229 1.24071152 0.04090922
0.03921569 0.19607843 1.18341582 1.26526814 0.08185232
0.05882353 0.19607843 1.16743069 1.29029135 0.12286066
0.07843137 0.19607843 1.15181922 1.31577970 0.16396048
0.09803922 0.19607843 1.13656088 1.34173113 0.20517025
0.11764706 0.19607843 1.12164488 1.36814292 0.24649804
0.13725490 0.19607843 1.10707259 1.39501167 0.28793909
0.15686275 0.19607843 1.09285926 1.42233328 0.32947401
0.17647059 0.19607843 1.07903439 1.45010288 0.37106850
0.19607843 0.19607843 1.06563913 1.47831488 0.41267575
0.21568627 0.19607843 1.05271958 1.50696287 0.45424329
0.23529412 0.19607843 1.04031515 1.53603964 0.49572449
0.25490196 0.19607843 1.02844705 1.56553712 0.53709007
0.27450980 0.19607843 1.01712442 1.59544638 0.57832196
0.29411765 0.19607843 1.00640711 1.62575761 0.61935050
0.31372549 0.19607843 0.99656977 1.65646009 0.65989032
0.33333333 0.19607843 0.98832433 1.68754216 0.69921783
0.35294118 0.19607843 0.98276813 1.71899121 0.73622308
0.37254902 0.19607843 0.98044807 1.75079366 0.77034559
0.39215686 0.19607843 0.98006532 1.78293496 0.80286964
0.41176471 0.19607843 0.98169122 1.81539956 0.83370834
0.43137255 0.19607843 0.99234396 1.84817089 0.85582693
0.45098039 0.19607843 1.01551722 1.88123137 0.86571415
0.47058824 0.19607843 1.03492287 1.91456241 0.87963954
0.49019608 0.19607843 1.05237281 1.94814437 0.89577157
0.50980392 0.19607843 1.07265396 1.98195661 0.90930265
0.52941176 0.19607843 1.09597366 2.01597742 0.92000376
0.54901961 0.19607843 1.11783436 2.05018411 0.93234976
0.56862745 0.19607843 1.13693741 2.08455295 0.94761555
0.58823529 0.19607843 1.17196746 2.11905921 0.94709175
0.60784314 0.19607843 1.21929282 2.15367717 0.93438434
0.62745098 0.19607843 1.27120849 2.18838012 0.91717163
0.64705882 0.19607843 1.32810035 2.22314042 0.89504007
0.66666667 0.19607843 1.39167658 2.25792948 0.86625290
0.68627451 0.19607843 1.46112188 2.29271782 0.83159593
0.70588235 0.19607843 1.53486362 2.32747507 0.79261145
0.72549020 0.19607843 1.61178823 2.36217004 0.75038181
0.74509804 0.19607843 1.69130367 2.39677074 0.70546707
0.76470588 0.19607843 1.77305949 2.43124441 0.65818492
0.78431373 0.19607843 1.85675126 2.46555759 0.60880632
0.80392157 0.19607843 1.94205633 2.49967615 0.55761982
0.82352941 0.19607843 2.02863852 2.53356535 0.50492684
0.84313725 0.19607843 2.11617071 2.56718992 0.45101921
0.86274510 0.19607843 2.20435337 2.60051406 0.39616069
0.88235294 0.19607843 2.29292410 2.63350157 0.34057747
0.90196078 0.19607843 2.38165985 2.66611586 0.28445601
0.92156863 0.19607843 2.47037454 2.69832006 0.22794552
0.94117647 0.19607843 2.55891410 2.73007707 0.17116297
0.96078431 0.19607843 2.64715046 2.76134966 0.11419920
0.98039216 0.19607843 2.73497503 2.79210050 0.05712546
1.00000000 0.19607843 2.82229227 2.82229227 0.00000000
0.00000000 0.21568627 1.24071307 1.24071307 0.00000000
0.01960784 0.21568627 1.22035865 1.26527927 0.04492062
0.03921569 0.21568627 1.20043435 1.29032214 0.08988779
0.05882353 0.21568627 1.18089553 1.31584084 0.13494532
0.07843137 0.21568627 1.16170266 1.34183390 0.18013124
0.09803922 0.21568627 1.14282447 1.36829920 0.22547473
0.11764706 0.21568627 1.12424125 1.39523398 0.27099273
0.13725490 0.21568627 1.10594833 1.42263477 0.31668644
0.15686275 0.21568627 1.08795923 1.45049738 0.36253815
0.17647059 0.21568627 1.07030728 1.47881686 0.40850958
0.19607843 0.21568627 1.05304346 1.50758750 0.45454403
0.21568627 0.21568627 1.03622578 1.53680276 0.50057698
0.23529412 0.21568627 1.01989416 1.56645528 0.54656112
0.25490196 0.21568627 1.00402750 1.59653685 0.59250934
0.27450980 0.21568627 0.98850060 1.62703835 0.63853775
0.29411765 0.21568627 0.97312080 1.65794979 0.68482900
0.31372549 0.21568627 0.95792728 1.68926022 0.73133294
0.33333333 0.21568627 0.94391674 1.72095776 0.77704102
0.35294118 0.21568627 0.93364180 1.75302954 0.81938774
0.37254902 0.21568627 0.92913223 1.78546172 0.85632949
0.39215686 0.21568627 0.92457501 1.81823946 0.89366446
0.41176471 0.21568627 0.91385898 1.85134690 0.93748792
0.43137255 0.21568627 0.91933161 1.88476715 0.96543554
0.45098039 0.21568627 0.96397803 1.91848227 0.95450425
0.47058824 0.21568627 0.98181785 1.95247331 0.97065547
0.49019608 0.21568627 0.99208932 1.98672024 0.99463092
0.50980392 0.21568627 1.01073650 2.02120200 1.01046551
0.52941176 0.21568627 1.03809504 2.05589648 1.01780144
0.54901961 0.21568627 1.05803158 2.09078051 1.03274893
0.56862745 0.21568627 1.05009528 2.12582989 1.07573462
0.58823529 0.21568627 1.08854416 2.16101942 1.07247526
0.60784314 0.21568627 1.14787251 2.19632286 1.04845035
0.62745098 0.21568627 1.20270276 2.23171298 1.02901021
0.64705882 0.21568627 1.26109011 2.26716158 1.00607147
0.66666667 0.21568627 1.33017112 2.30263951 0.97246839
0.68627451 0.21568627 1.40702616 2.33811670 0.93109054
0.70588235 0.21568627 1.48812997 2.37356219 0.88543223
0.72549020 0.21568627 1.57195423 2.40894417 0.83698994
0.74509804 0.21568627 1.65815050 2.44423001 0.78607951
0.76470588 0.21568627 1.74662075 2.47938630 0.73276555
0.78431373 0.21568627 1.83715979 2.51437893 0.67721914
0.80392157 0.21568627 1.92943418 2.54917308 0.61973890
0.82352941 0.21568627 2.02305408 2.58373334 0.56067927
0.84313725 0.21568627 2.11763623 2.61802372 0.50038749
0.86274510 0.21568627 2.21283830 2.65200772 0.43916942
0.88235294 0.21568627 2.30837124 2.68564842 0.37727719
0.90196078 0.21568627 2.40399921 2.71890852 0.31490931
0.92156863 0.21568627 2.49953386 2.75175041 0.25221655
0.94117647 0.21568627 2.59482629 2.78413626 0.18930997
0.96078431 0.21568627 2.68975862 2.81602808 0.12626946
0.98039216 0.21568627 2.78423573 2.84738782 0.06315209
1.00000000 0.21568627 2.87817744 2.87817744 0.00000000
0.00000000 0.23529412 1.26528086 1.26528086 0.00000000
0.01960784 0.23529412 1.24144808 1.29033349 0.04888541
0.03921569 0.23529412 1.21803936 1.31587225 0.09783289
0.05882353 0.23529412 1.19499471 1.34189626 0.14690154
0.07843137 0.23529412 1.17225963 1.36840401 0.19614438
0.09803922 0.23529412 1.14978870 1.39539336 0.24560466
0.11764706 0.23529412 1.12754981 1.42286149 0.29531168
0.13725490 0.23529412 1.10552910 1.45080485 0.34527574
0.15686275 0.23529412 1.08373664 1.47921917 0.39548254
0.17647059 0.23529412 1.06221183 1.50809942 0.44588758
0.19607843 0.23529412 1.04102597 1.53743975 0.49641378
0.21568627 0.23529412 1.02027410 1.56723351 0.54695941
0.23529412 0.23529412 1.00003959 1.59747319 0.59743361
0.25490196 0.23529412 0.98030204 1.62815042 0.64784837
0.27450980 0.23529412 0.96076523 1.65925589 0.69849067
0.29411765 0.23529412 0.94068470 1.69077942 0.75009472
0.31372549 0.23529412 0.91913847 1.72270984 0.80357136
0.33333333 0.23529412 0.89680951 1.75503503 0.85822551
0.35294118 0.23529412 0.87978458 1.78774187 0.90795730
0.37254902 0.23529412 0.87889613 1.82081626 0.94192013
0.39215686 0.23529412 0.87627233 1.85424304 0.97797071
0.41176471 0.23529412 0.83086277 1.88800605 1.05714328
0.43137255 0.23529412 0.80816506 1.92208806 1.11392300
0.45098039 0.23529412 0.94025903 1.95647079 1.01621177
0.47058824 0.23529412 0.93728781 1.99113490 1.05384708
0.49019608 0.23529412 0.92442887 2.02605997 1.10163109
0.50980392 0.23529412 0.94109756 2.06122451 1.12012695
0.52941176 0.23529412 0.98861848 2.09660598 1.10798750
0.54901961 0.23529412 1.02707092 2.13218076 1.10510984
0.56862745 0.23529412 0.91782550 2.16792417 1.25009868
0.58823529 0.23529412 0.98518623 2.20381050 1.21862427
0.60784314 0.23529412 1.08188147 2.23981300 1.15793152
0.62745098 0.23529412 1.13155652 2.27590389 1.14434736
0.64705882 0.23529412 1.18428727 2.31205441 1.12776715
0.66666667 0.23529412 1.26177625 2.34823486 1.08645860
0.68627451 0.23529412 1.34954898 2.38441454 1.03486557
0.70588235 0.23529412 1.43952497 2.42056190 0.98103693
0.72549020 0.23529412 1.53057831 2.45664449 0.92606619
0.74509804 0.23529412 1.62353359 2.49262904 0.86909545
0.76470588 0.23529412 1.71890285 2.52848147 0.80957863
0.78431373 0.23529412 1.81660125 2.56416700 0.74756575
0.80392157 0.23529412 1.91621275 2.59965013 0.68343737
0.82352941 0.23529412 2.01723090 2.63489472 0.61766383
0.84313725 0.23529412 2.11918203 2.66986410 0.55068207
0.86274510 0.23529412 2.22166871 2.70452103 0.48285231
0.88235294 0.23529412 2.32437530 2.73882786 0.41445256
0.90196078 0.23529412 2.42705904 2.77274655 0.34568751
0.92156863 0.23529412 2.52953733 2.80623875 0.27670142
0.94117647 0.23529412 2.63167497 2.83926588 0.20759092
0.96078431 0.23529412 2.73337259 2.87178921 0.13841662
0.98039216 0.23529412 2.83455642 2.90376992 0.06921349
1.00000000 0.23529412 2.93516921 2.93516921 0.00000000
0.00000000 0.25490196 1.29033511 1.29033511 0.00000000
0.01960784 0.25490196 1.26309570 1.31588382 0.05278812
0.03921569 0.25490196 1.23627152 1.34192828 0.10565676
0.05882353 0.25490196 1.20978405 1.36846760 0.15868355
0.07843137 0.25490196 1.18356020 1.39550024 0.21194004
0.09803922 0.25490196 1.15753620 1.42302402 0.26548782
0.11764706 0.25490196 1.13166253 1.45103605 0.31937352
0.13725490 0.25490196 1.10591045 1.47953273 0.37362228
0.15686275 0.25490196 1.08028108 1.50850969 0.42822861
0.17647059 0.25490196 1.05481742 1.53796181 0.48314439
0.19607843 0.25490196 1.02961908 1.56788312 0.53826404
0.21568627 0.25490196 1.00485359 1.59826683 0.59341324
0.23529412 0.25490196 0.98073984 1.62910530 0.64836546
0.25490196 0.25490196 0.95743015 1.66038997 0.70295983
0.27450980 0.25490196 0.93462963 1.69211138 0.75748175
0.29411765 0.25490196 0.91077131 1.72425912 0.81348781
0.31372549 0.25490196 0.88218958 1.75682180 0.87463222
0.33333333 0.25490196 0.84545476 1.78978707 0.94433231
0.35294118 0.25490196 0.81084581 1.82314155 1.01229574
0.37254902 0.25490196 0.83144791 1.85687086 1.02542295
0.39215686 0.25490196 0.87180462 1.89095954 1.01915492
0.41176471 0.25490196 0.72619968 1.92539110 1.19919142
0.43137255 0.25490196 0.54324662 1.96014798 1.41690136
0.56862745 0.25490196 0.60992606 2.21085198 1.60092592
0.58823529 0.25490196 0.85345733 2.24744890 1.39399158
0.60784314 0.25490196 1.06386024 2.28416429 1.22030406
0.62745098 0.25490196 1.05828932 2.32096983 1.26268051
0.64705882 0.25490196 1.08364508 2.35783619 1.27419111
0.66666667 0.25490196 1.18399979 2.39473305 1.21073326
0.68627451 0.25490196 1.29075300 2.43162915 1.14087614
0.70588235 0.25490196 1.39070856 2.46849227 1.07778372
0.72549020 0.25490196 1.48814696 2.50528935 1.01714239
0.74509804 0.25490196 1.58732899 2.54198643 0.95465744
0.76470588 0.25490196 1.68966106 2.57854879 0.88888773
0.78431373 0.25490196 1.79491312 2.61494094 0.82002783
0.80392157 0.25490196 1.90234568 2.65112668 0.74878100
0.82352941 0.25490196 2.01121258 2.68706917 0.67585659
0.84313725 0.25490196 2.12090634 2.72273098 0.60182465
0.86274510 0.25490196 2.23096896 2.75807417 0.52710521
0.88235294 0.25490196 2.34106709 2.79306032 0.45199323
0.90196078 0.25490196 2.45096388 2.82765065 0.37668677
0.92156863 0.25490196 2.56049530 2.86180604 0.30131074
0.94117647 0.25490196 2.66955147 2.89548715 0.22593568
0.96078431 0.25490196 2.77806183 2.92865448 0.15059265
0.98039216 0.25490196 2.88598315 2.96126845 0.07528530
1.00000000 0.25490196 2.99328949 2.99328949 0.00000000
0.00000000 0.27450980 1.31588547 1.31588547 0.00000000
0.01960784 0.27450980 1.28532980 1.34194008 0.05661029
0.03921569 0.27450980 1.25517782 1.36850026 0.11332244
0.05882353 0.27450980 1.22532927 1.39556509 0.17023582
0.07843137 0.27450980 1.19568863 1.42313301 0.22744439
0.09803922 0.27450980 1.16616881 1.45120180 0.28503299
0.11764706 0.27450980 1.13669622 1.47976851 0.34307228
0.13725490 0.27450980 1.10721828 1.50882946 0.40161118
0.15686275 0.27450980 1.07771500 1.53838021 0.46066521
0.17647059 0.27450980 1.04821825 1.56841551 0.52019726
0.19607843 0.27450980 1.01884461 1.59892930 0.58008470
0.21568627 0.27450980 0.98985067 1.62991466 0.64006399
0.23529412 0.27450980 0.96170865 1.66136377 0.69965512
0.25490196 0.27450980 0.93512425 1.69326792 0.75814367
0.27450980 0.27450980 0.91062882 1.72561745 0.81498863
0.29411765 0.27450980 0.88665927 1.75840176 0.87174248
0.31372549 0.27450980 0.85447189 1.79160923 0.93713734
0.33333333 0.27450980 0.79305157 1.82522725 1.03217569
0.35294118 0.27450980 0.68777185 1.85924220 1.17147035
0.37254902 0.27450980 0.76531846 1.89363939 1.12832093
0.62745098 0.27450980 0.95504866 2.36692814 1.41187948
0.64705882 0.27450980 0.90894105 2.40452450 1.49558346
0.66666667 0.27450980 1.10074483 2.44215197 1.34140714
0.68627451 0.27450980 1.23965667 2.47977866 1.24012199
0.70588235 0.27450980 1.34529237 2.51737173 1.17207935
0.72549020 0.27450980 1.44483525 2.55489743 1.11006218
0.74509804 0.27450980 1.54881701 2.59232117 1.04350416
0.76470588 0.27450980 1.65832052 2.62960752 0.97128700
0.78431373 0.27450980 1.77184346 2.66672028 0.89487681
0.80392157 0.27450980 1.88782034 2.70362254 0.81580220
0.82352941 0.27450980 2.00511988 2.74027674 0.73515686
0.84313725 0.27450980 2.12298999 2.77664470 0.65365471
0.86274510 0.27450980 2.24093708 2.81268773 0.57175065
0.88235294 0.27450980 2.35863827 2.84836666 0.48972839
0.90196078 0.27450980 2.47588630 2.88364192 0.40775562
0.92156863 0.27450980 2.59255452 2.91847363 0.32591911
0.94117647 0.27450980 2.70857324 2.95282168 0.24424844
0.96078431 0.27450980 2.82391273 2.98664576 0.16273303
0.98039216 0.27450980 2.93857042 3.01990553 0.08133511
1.00000000 0.27450980 3.05256063 3.05256063 0.00000000
0.00000000 0.29411765 1.34194177 1.34194177 0.00000000
0.01960784 0.29411765 1.30818174 1.36851230 0.06033056
0.03921569 0.29411765 1.27481155 1.39559840 0.12078685
0.05882353 0.29411765 1.24170628 1.42319915 0.18149287
0.07843137 0.29411765 1.20874430 1.45131295 0.24256865
0.09803922 0.29411765 1.17581010 1.47993754 0.30412744
0.11764706 0.29411765 1.14279852 1.50906991 0.36627139
0.13725490 0.29411765 1.10962139 1.53870630 0.42908491
0.15686275 0.29411765 1.07621847 1.56884219 0.49262372
0.17647059 0.29411765 1.04257753 1.59947224 0.55689471
0.19607843 0.29411765 1.00877681 1.63059024 0.62181344
0.21568627 0.29411765 0.97508630 1.66218915 0.68710285
0.23529412 0.29411765 0.94221370 1.69426100 0.75204729
0.25490196 0.29411765 0.91182586 1.72679689 0.81497104
0.27450980 0.29411765 0.88720042 1.75978699 0.87258657
0.29411765 0.29411765 0.87186437 1.79322047 0.92135609
0.31372549 0.29411765 0.85708658 1.82708549 0.96999891
0.33333333 0.29411765 0.78560652 1.86136920 1.07576268
0.35294118 0.29411765 0.38296869 1.89605769 1.51308899
0.64705882 0.29411765 0.49728127 2.45213731 1.95485604
0.66666667 0.29411765 1.07132003 2.49050985 1.41918982
0.68627451 0.29411765 1.22275633 2.52888160 1.30612527
0.70588235 0.29411765 1.30686958 2.56721906 1.26034948
0.72549020 0.29411765 1.39796503 2.60548782 1.20752279
0.74509804 0.29411765 1.50564261 2.64365260 1.13800999
0.76470588 0.29411765 1.62379800 2.68167727 1.05787927
0.78431373 0.29411765 1.74713471 2.71952491 0.97239020
0.80392157 0.29411765 1.87276379 2.75715789 0.88439410
0.82352941 0.29411765 1.99922395 2.79453789 0.79531393
0.84313725 0.29411765 2.12573929 2.83162599 0.70588669
0.86274510 0.29411765 2.25186843 2.86838272 0.61651429
0.88235294 0.29411765 2.37735407 2.90476813 0.52741406
0.90196078 0.29411765 2.50205367 2.94074189 0.43868822
0.92156863 0.29411765 2.62590165 2.97626332 0.35036166
0.94117647 0.29411765 2.74888554 3.01129150 0.26240596
0.96078431 0.29411765 2.87102938 3.04578535 0.17475597
0.98039216 0.29411765 2.99238155 3.07970371 0.08732216
1.00000000 0.29411765 3.11300542 3.11300542 0.00000000
0.00000000 0.31372549 1.36851401 1.36851401 0.00000000
0.01960784 0.31372549 1.33168562 1.39561067 0.06392505
0.03921569 0.31372549 1.29523161 1.42323312 0.12800151
0.05882353 0.31372549 1.25900030 1.45138040 0.19238010
0.07843137 0.31372549 1.22284103 1.48005090 0.25720986
0.09803922 0.31372549 1.18660560 1.50924229 0.32263669
0.11764706 0.31372549 1.15015065 1.53895151 0.38880087
0.13725490 0.31372549 1.11334145 1.56917475 0.45583330
0.15686275 0.31372549 1.07605737 1.59990737 0.52385000
0.17647059 0.31372549 1.03819956 1.63114393 0.59294437
0.19607843 0.31372549 0.99970668 1.66287811 0.66317143
0.21568627 0.31372549 0.96061611 1.69510272 0.73448661
0.23529412 0.31372549 0.92134952 1.72780963 0.80646011
0.25490196 0.31372549 0.88388323 1.76098978 0.87710656
0.27450980 0.31372549 0.85560268 1.79463313 0.93903045
0.29411765 0.31372549 0.85763228 1.82872863 0.97109635
0.31372549 0.31372549 0.91752478 1.86326423 0.94573945
0.68627451 0.31372549 1.27411709 2.57895684 1.30483975
0.70588235 0.31372549 1.26238296 2.61805343 1.35567047
0.72549020 0.31372549 1.33541050 2.65707997 1.32166947
0.74509804 0.31372549 1.45286676 2.69600046 1.24313370
0.76470588 0.31372549 1.58494820 2.73477807 1.14982986
0.78431373 0.31372549 1.72096455 2.77337514 1.05241059
0.80392157 0.31372549 1.85768326 2.81175331 0.95407005
0.82352941 0.31372549 1.99405541 2.84987348 0.85581807
0.84313725 0.31372549 2.12963214 2.88769597 0.75806383
0.86274510 0.31372549 2.26417478 2.92518054 0.66100575
0.88235294 0.31372549 2.39756108 2.96228643 0.56472535
0.90196078 0.31372549 2.52975098 2.99897252 0.46922154
0.92156863 0.31372549 2.66076392 3.03519732 0.37443340
0.94117647 0.31372549 2.79066132 3.07091911 0.28025779
0.96078431 0.31372549 2.91953319 3.10609598 0.18656279
0.98039216 0.31372549 3.04748838 3.14068597 0.09319759
1.00000000 0.31372549 3.17464710 3.17464710 0.00000000
0.00000000 0.33333333 1.39561243 1.39561243 0.00000000
0.01960784 0.33333333 1.35587753 1.42324563 0.06736810
0.03921569 0.33333333 1.31650104 1.45141504 0.13491400
0.05882353 0.33333333 1.27730356 1.48011967 0.20281611
0.07843137 0.33333333 1.23810391 1.50935789 0.27125398
0.09803922 0.33333333 1.19871876 1.53912731 0.34040854
0.11764706 0.33333333 1.15896277 1.56942481 0.41046204
0.13725490 0.33333333 1.11864915 1.60024651 0.48159736
0.15686275 0.33333333 1.07758910 1.63158768 0.55399858
0.17647059 0.33333333 1.03558150 1.66344276 0.62786127
0.19607843 0.33333333 0.99236406 1.69580533 0.70344127
0.21568627 0.33333333 0.94745603 1.72866803 0.78121200
0.23529412 0.33333333 0.89982265 1.76202258 0.86219993
0.25490196 0.33333333 0.84789517 1.79585974 0.94796457
0.27450980 0.33333333 0.79483701 1.83016927 1.03533227
0.29411765 0.33333333 0.78668056 1.86493991 1.07825935
0.70588235 0.33333333 1.13407126 2.66989440 1.53582314
0.72549020 0.33333333 1.22934283 2.70969371 1.48035088
0.74509804 0.33333333 1.38635944 2.74938488 1.36302545
0.76470588 0.33333333 1.54303447 2.78893034 1.24589587
0.78431373 0.33333333 1.69493945 2.82829169 1.13335223
0.80392157 0.33333333 1.84377237 2.86742979 1.02365741
0.82352941 0.33333333 1.99048032 2.90630479 0.91582447
0.84313725 0.33333333 2.13533143 2.94487622 0.80954479
0.86274510 0.33333333 2.27838348 2.98310303 0.70471955
0.88235294 0.33333333 2.41968362 3.02094367 0.60126005
0.90196078 0.33333333 2.55931697 3.05835619 0.49903922
0.92156863 0.33333333 2.69740567 3.09529829 0.39789262
0.94117647 0.33333333 2.83409838 3.13172742 0.29762904
0.96078431 0.33333333 2.96956101 3.16760084 0.19803983
0.98039216 0.33333333 3.10397030 3.20287576 0.09890546
1.00000000 0.33333333 3.23750936 3.23750936 0.00000000
0.00000000 0.35294118 1.42324742 1.42324742 0.00000000
0.01960784 0.35294118 1.38079449 1.45142780 0.07063331
0.03921569 0.35294118 1.33868477 1.48015500 0.14147023
0.05882353 0.35294118 1.29671169 1.50942803 0.21271634
0.07843137 0.35294118 1.25466385 1.53924519 0.28458134
0.09803922 0.35294118 1.21232267 1.56960409 0.35728142
0.11764706 0.35294118 1.16946017 1.60050153 0.43104136
0.13725490 0.35294118 1.12583806 1.63193353 0.50609547
0.15686275 0.35294118 1.08120967 1.66389530 0.58268563
0.17647059 0.35294118 1.03532035 1.69638116 0.66106081
0.19607843 0.35294118 0.98786424 1.72938455 0.74152031
0.21568627 0.35294118 0.93817785 1.76289797 0.82472012
0.23529412 0.35294118 0.88375000 1.79691299 0.91316299
0.25490196 0.35294118 0.81420072 1.83142017 1.01721945
0.27450980 0.35294118 0.69033444 1.86640907 1.17607463
0.29411765 0.35294118 0.38411867 1.90186822 1.51774955
0.70588235 0.35294118 0.55258280 2.72276188 2.17017909
0.72549020 0.35294118 1.06246386 2.76334928 1.70088542
0.74509804 0.35294118 1.32110508 2.80382639 1.48272131
0.76470588 0.35294118 1.50677900 2.84415489 1.33737589
0.78431373 0.35294118 1.67285061 2.88429565 1.21144504
0.80392157 0.35294118 1.83282586 2.92420874 1.09138288
0.82352941 0.35294118 1.98957591 2.96385352 0.97427761
0.84313725 0.35294118 2.14361741 3.00318872 0.85957131
0.86274510 0.35294118 2.29510486 3.04217246 0.74706760
0.88235294 0.35294118 2.44420631 3.08076240 0.63655610
0.90196078 0.35294118 2.59113304 3.11891574 0.52778270
0.92156863 0.35294118 2.73612051 3.15658934 0.42046884
0.94117647 0.35294118 2.87941388 3.19373982 0.31432594
0.96078431 0.35294118 3.02126149 3.23032358 0.20906209
0.98039216 0.35294118 3.16191252 3.26629699 0.10438447
1.00000000 0.35294118 3.30161638 3.30161638 0.00000000
0.00000000 0.37254902 1.45142963 1.45142963 0.00000000
0.01960784 0.37254902 1.40647313 1.48016802 0.07369489
0.03921569 0.37254902 1.36184683 1.50946405 0.14761722
0.05882353 0.37254902 1.31731910 1.53931672 0.22199762
0.07843137 0.37254902 1.27265071 1.56972431 0.29707360
0.09803922 0.37254902 1.22758998 1.60068435 0.37309437
0.11764706 0.37254902 1.18186715 1.63219360 0.45032645
0.13725490 0.37254902 1.13519051 1.66424800 0.52905749
0.15686275 0.37254902 1.08725506 1.69684266 0.60958760
0.17647059 0.37254902 1.03779582 1.72997178 0.69217596
0.19607843 0.37254902 0.98676969 1.76362868 0.77685898
0.21568627 0.37254902 0.93482059 1.79780571 0.86298512
0.23529412 0.37254902 0.88398187 1.83249427 0.94851240
0.25490196 0.37254902 0.83600921 1.86768474 1.03167554
0.27450980 0.37254902 0.76936928 1.90336647 1.13399720
0.72549020 0.37254902 1.14777691 2.81806730 1.67029038
0.74509804 0.37254902 1.32974748 2.85934591 1.52959842
0.76470588 0.37254902 1.49103164 2.90047297 1.40944133
0.78431373 0.37254902 1.65773945 2.94140857 1.28366912
0.80392157 0.37254902 1.82596054 2.98211199 1.15615145
0.82352941 0.37254902 1.99221003 3.02254179 1.03033176
0.84313725 0.37254902 2.15526065 3.06265588 0.90739523
0.86274510 0.37254902 2.31498810 3.10241155 0.78742345
0.88235294 0.37254902 2.47165158 3.14176562 0.67011404
0.90196078 0.37254902 2.62560779 3.18067445 0.55506666
0.92156863 0.37254902 2.77721993 3.21909404 0.44187412
0.94117647 0.37254902 2.92683632 3.25698014 0.33014382
0.96078431 0.37254902 3.07479014 3.29428832 0.21949818
0.98039216 0.37254902 3.22140368 3.33097404 0.10957036
1.00000000 0.37254902 3.36699281 3.36699281 0.00000000
0.00000000 0.39215686 1.48016988 1.48016988 0.00000000
0.01960784 0.39215686 1.43294835 1.50947733 0.07652898
0.03921569 0.39215686 1.38604736 1.53935346 0.15330611
