# x y u_computed u_exact error
0.07317073 0.26829268 1.40693527 1.40691328 0.00002199
0.09756098 0.26829268 1.44155072 1.44152123 0.00002949
0.12195122 0.26829268 1.47693197 1.47689491 0.00003706
0.14634146 0.26829268 1.51307187 1.51302713 0.00004473
0.17073171 0.26829268 1.54996139 1.54990889 0.00005250
0.19512195 0.26829268 1.58758960 1.58752922 0.00006038
0.21951220 0.26829268 1.62594354 1.62587516 0.00006837
0.24390244 0.26829268 1.66500815 1.66493166 0.00007649
0.26829268 0.26829268 1.70476621 1.70468146 0.00008475
0.29268293 0.26829268 1.74519824 1.74510508 0.00009315
0.31707317 0.26829268 1.78628241 1.78618069 0.00010172
0.34146341 0.26829268 1.82799453 1.82788408 0.00011045
0.36585366 0.26829268 1.87030794 1.87018858 0.00011936
0.39024390 0.26829268 1.91319347 1.91306501 0.00012846
0.41463415 0.26829268 1.95661941 1.95648166 0.00013775
0.43902439 0.26829268 2.00055146 2.00040420 0.00014725
0.46341463 0.26829268 2.04495268 2.04479571 0.00015697
0.48780488 0.26829268 2.08978351 2.08961661 0.00016690
0.51219512 0.26829268 2.13500175 2.13482469 0.00017705
0.53658537 0.26829268 2.18056253 2.18037509 0.00018744
0.56097561 0.26829268 2.22641835 2.22622031 0.00019804
0.58536585 0.26829268 2.27251913 2.27231025 0.00020888
0.60975610 0.26829268 2.31881219 2.31859225 0.00021994
0.63414634 0.26829268 2.36524235 2.36501112 0.00023123
0.65853659 0.26829268 2.41175198 2.41150924 0.00024273
0.68292683 0.26829268 2.45828105 2.45802660 0.00025445
0.70731707 0.26829268 2.50476728 2.50450092 0.00026637
0.73170732 0.26829268 2.55114622 2.55086775 0.00027847
0.75609756 0.26829268 2.59735134 2.59706058 0.00029075
0.78048780 0.26829268 2.64331422 2.64301102 0.00030320
0.80487805 0.26829268 2.68896467 2.68864889 0.00031578
0.82926829 0.26829268 2.73423091 2.73390242 0.00032849
0.85365854 0.26829268 2.77903973 2.77869843 0.00034130
0.87804878 0.26829268 2.82331671 2.82296252 0.00035419
0.90243902 0.26829268 2.86698640 2.86661928 0.00036713
0.92682927 0.26829268 2.90997256 2.90959247 0.00038009
0.95121951 0.26829268 2.95219835 2.95180531 0.00039305
0.97560976 0.26829268 2.99358664 2.99318067 0.00040597
1.00000000 0.26829268 3.03406019 3.03364136 0.00041883
0.00000000 0.29268293 1.34001784 1.34001784 0.00000000
0.02439024 0.29268293 1.37310668 1.37309972 0.00000696
0.04878049 0.29268293 1.40699190 1.40697790 0.00001400
0.07317073 0.29268293 1.44167126 1.44165013 0.00002112
0.09756098 0.29268293 1.47714090 1.47711256 0.00002834
0.12195122 0.29268293 1.51339527 1.51335962 0.00003565
0.14634146 0.29268293 1.55042701 1.55038395 0.00004306
0.17073171 0.29268293 1.58822690 1.58817632 0.00005058
0.19512195 0.29268293 1.62678372 1.62672550 0.00005821
0.21951220 0.29268293 1.66608419 1.66601821 0.00006597
0.24390244 0.29268293 1.70611289 1.70603902 0.00007387
0.26829268 0.29268293 1.74685217 1.74677025 0.00008191
0.29268293 0.29268293 1.78828205 1.78819194 0.00009011
0.31707317 0.29268293 1.83038019 1.83028171 0.00009848
0.34146341 0.29268293 1.87312178 1.87301476 0.00010703
0.36585366 0.29268293 1.91647951 1.91636376 0.00011576
0.39024390 0.29268293 1.96042350 1.96029881 0.00012469
0.41463415 0.29268293 2.00492125 2.00478742 0.00013382
0.43902439 0.29268293 2.04993759 2.04979442 0.00014317
0.46341463 0.29268293 2.09543470 2.09528196 0.00015275
0.48780488 0.29268293 2.14137204 2.14120950 0.00016255
0.51219512 0.29268293 2.18770635 2.18753377 0.00017258
0.53658537 0.29268293 2.23439166 2.23420881 0.00018285
0.56097561 0.29268293 2.28137931 2.28118595 0.00019336
0.58536585 0.29268293 2.32861797 2.32841386 0.00020411
0.60975610 0.29268293 2.37605367 2.37583857 0.00021510
0.63414634 0.29268293 2.42362986 2.42340353 0.00022633
0.65853659 0.29268293 2.47128748 2.47104969 0.00023779
0.68292683 0.29268293 2.51896505 2.51871557 0.00024948
0.70731707 0.29268293 2.56659873 2.56633735 0.00026138
0.73170732 0.29268293 2.61412248 2.61384898 0.00027350
0.75609756 0.29268293 2.66146814 2.66118232 0.00028582
0.78048780 0.29268293 2.70856559 2.70826728 0.00029831
0.80487805 0.29268293 2.75534292 2.75503195 0.00031098
0.82926829 0.29268293 2.80172658 2.80140279 0.00032379
0.85365854 0.29268293 2.84764155 2.84730482 0.00033673
0.87804878 0.29268293 2.89301157 2.89266180 0.00034977
0.90243902 0.29268293 2.93775934 2.93739645 0.00036289
0.92682927 0.29268293 2.98180671 2.98143065 0.00037606
0.95121951 0.29268293 3.02507499 3.02468573 0.00038926
0.97560976 0.29268293 3.06748512 3.06708266 0.00040245
1.00000000 0.29268293 3.10895794 3.10854233 0.00041561
0.00000000 0.31707317 1.37310304 1.37310304 0.00000000
0.02439024 0.31707317 1.40700838 1.40700171 0.00000667
0.04878049 0.31707317 1.44172977 1.44171635 0.00001342
0.07317073 0.31707317 1.47726491 1.47724465 0.00002026
0.09756098 0.31707317 1.51360985 1.51358265 0.00002720
0.12195122 0.31707317 1.55075889 1.55072465 0.00003424
0.14634146 0.31707317 1.58870451 1.58866312 0.00004139
0.17073171 0.31707317 1.62743724 1.62738858 0.00004866
0.19512195 0.31707317 1.66694560 1.66688955 0.00005605
0.21951220 0.31707317 1.70721598 1.70715240 0.00006357
0.24390244 0.31707317 1.74823257 1.74816133 0.00007125
0.26829268 0.31707317 1.78997729 1.78989822 0.00007907
0.29268293 0.31707317 1.83242967 1.83234261 0.00008706
0.31707317 0.31707317 1.87556681 1.87547158 0.00009522
0.34146341 0.31707317 1.91936329 1.91925971 0.00010358
0.36585366 0.31707317 1.96379113 1.96367901 0.00011212
0.39024390 0.31707317 2.00881970 2.00869883 0.00012088
0.41463415 0.31707317 2.05441571 2.05428586 0.00012984
0.43902439 0.31707317 2.10054312 2.10040409 0.00013904
0.46341463 0.31707317 2.14716318 2.14701472 0.00014846
0.48780488 0.31707317 2.19423433 2.19407621 0.00015812
0.51219512 0.31707317 2.24171226 2.24154424 0.00016803
0.53658537 0.31707317 2.28954987 2.28937169 0.00017818
0.56097561 0.31707317 2.33769729 2.33750870 0.00018858
0.58536585 0.31707317 2.38610192 2.38590267 0.00019924
0.60975610 0.31707317 2.43470846 2.43449830 0.00021016
0.63414634 0.31707317 2.48345897 2.48323765 0.00022132
0.65853659 0.31707317 2.53229294 2.53206020 0.00023274
0.68292683 0.31707317 2.58114735 2.58090296 0.00024440
0.70731707 0.31707317 2.62995681 2.62970052 0.00025629
0.73170732 0.31707317 2.67865364 2.67838522 0.00026842
0.75609756 0.31707317 2.72716800 2.72688723 0.00028077
0.78048780 0.31707317 2.77542804 2.77513472 0.00029332
0.80487805 0.31707317 2.82336008 2.82305401 0.00030606
0.82926829 0.31707317 2.87088874 2.87056976 0.00031898
0.85365854 0.31707317 2.91793717 2.91760512 0.00033205
0.87804878 0.31707317 2.96442722 2.96408197 0.00034525
0.90243902 0.31707317 3.01027967 3.00992112 0.00035856
0.92682927 0.31707317 3.05541448 3.05504253 0.00037195
0.95121951 0.31707317 3.09975098 3.09936558 0.00038540
0.97560976 0.31707317 3.14320817 3.14280930 0.00039887
1.00000000 0.31707317 3.18570495 3.18529261 0.00041234
0.00000000 0.34146341 1.40700512 1.40700512 0.00000000
0.02439024 0.34146341 1.44174713 1.44174075 0.00000638
0.04878049 0.34146341 1.47732535 1.47731250 0.00001285
0.07317073 0.34146341 1.51373740 1.51371799 0.00001941
0.09756098 0.34146341 1.55097925 1.55095318 0.00002607
0.12195122 0.34146341 1.58904507 1.58901222 0.00003284
0.14634146 0.34146341 1.62792713 1.62788740 0.00003973
0.17073171 0.34146341 1.66761574 1.66756900 0.00004674
0.19512195 0.34146341 1.70809914 1.70804525 0.00005389
0.21951220 0.34146341 1.74936337 1.74930220 0.00006117
0.24390244 0.34146341 1.79139225 1.79132364 0.00006861
0.26829268 0.34146341 1.83416723 1.83409102 0.00007621
0.29268293 0.34146341 1.87766735 1.87758336 0.00008398
0.31707317 0.34146341 1.92186914 1.92177720 0.00009194
0.34146341 0.34146341 1.96674656 1.96664647 0.00010009
0.36585366 0.34146341 2.01227092 2.01216247 0.00010845
0.39024390 0.34146341 2.05841086 2.05829384 0.00011702
0.41463415 0.34146341 2.10513224 2.10500643 0.00012581
0.43902439 0.34146341 2.15239815 2.15226331 0.00013484
0.46341463 0.34146341 2.20016887 2.20002477 0.00014410
0.48780488 0.34146341 2.24840183 2.24824822 0.00015362
0.51219512 0.34146341 2.29705162 2.29688823 0.00016339
0.53658537 0.34146341 2.34606997 2.34589655 0.00017342
0.56097561 0.34146341 2.39540578 2.39522207 0.00018371
0.58536585 0.34146341 2.44500517 2.44481090 0.00019427
0.60975610 0.34146341 2.49481146 2.49460636 0.00020510
0.63414634 0.34146341 2.54476528 2.54454908 0.00021620
0.65853659 0.34146341 2.59480463 2.59457707 0.00022756
0.68292683 0.34146341 2.64486495 2.64462576 0.00023919
0.70731707 0.34146341 2.69487921 2.69462814 0.00025108
0.73170732 0.34146341 2.74477808 2.74451487 0.00026321
0.75609756 0.34146341 2.79448999 2.79421440 0.00027559
0.78048780 0.34146341 2.84394132 2.84365313 0.00028819
0.80487805 0.34146341 2.89305657 2.89275555 0.00030102
0.82926829 0.34146341 2.94175851 2.94144447 0.00031404
0.85365854 0.34146341 2.98996838 2.98964114 0.00032724
0.87804878 0.34146341 3.03760611 3.03726550 0.00034060
0.90243902 0.34146341 3.08459053 3.08423643 0.00035411
0.92682927 0.34146341 3.13083962 3.13047189 0.00036772
0.95121951 0.34146341 3.17627071 3.17588929 0.00038143
0.97560976 0.34146341 3.22080082 3.22040563 0.00039518
1.00000000 0.34146341 3.26434683 3.26393786 0.00040897
0.00000000 0.36585366 1.44174424 1.44174424 0.00000000
0.02439024 0.36585366 1.47734360 1.47733750 0.00000609
0.04878049 0.36585366 1.51379980 1.51378752 0.00001228
0.07317073 0.36585366 1.55111043 1.55109187 0.00001856
0.09756098 0.36585366 1.58927135 1.58924640 0.00002495
0.12195122 0.36585366 1.62827657 1.62824512 0.00003145
0.14634146 0.36585366 1.66811820 1.66808013 0.00003807
0.17073171 0.36585366 1.70878630 1.70874148 0.00004483
0.19512195 0.36585366 1.75026881 1.75021709 0.00005172
0.21951220 0.36585366 1.79255144 1.79249268 0.00005876
0.24390244 0.36585366 1.83561759 1.83555163 0.00006596
0.26829268 0.36585366 1.87944828 1.87937494 0.00007333
0.29268293 0.36585366 1.92402201 1.92394112 0.00008088
0.31707317 0.36585366 1.96931473 1.96922611 0.00008863
0.34146341 0.36585366 2.01529977 2.01520320 0.00009657
0.36585366 0.36585366 2.06194773 2.06184301 0.00010473
0.39024390 0.36585366 2.10922646 2.10911336 0.00011311
0.41463415 0.36585366 2.15710100 2.15697928 0.00012172
0.43902439 0.36585366 2.20553352 2.20540295 0.00013057
0.46341463 0.36585366 2.25448331 2.25434364 0.00013967
0.48780488 0.36585366 2.30390676 2.30375773 0.00014903
0.51219512 0.36585366 2.35375734 2.35359868 0.00015866
0.53658537 0.36585366 2.40398557 2.40381702 0.00016856
0.56097561 0.36585366 2.45453912 2.45436039 0.00017873
0.58536585 0.36585366 2.50536276 2.50517357 0.00018919
0.60975610 0.36585366 2.55639841 2.55619848 0.00019993
0.63414634 0.36585366 2.60758525 2.60737430 0.00021095
0.65853659 0.36585366 2.65885974 2.65863749 0.00022226
0.68292683 0.36585366 2.71015573 2.70992188 0.00023385
0.70731707 0.36585366 2.76140454 2.76115883 0.00024571
0.73170732 0.36585366 2.81253512 2.81227727 0.00025785
0.75609756 0.36585366 2.86347414 2.86320388 0.00027026
0.78048780 0.36585366 2.91414617 2.91386326 0.00028291
0.80487805 0.36585366 2.96447384 2.96417803 0.00029581
0.82926829 0.36585366 3.01437802 3.01406908 0.00030894
0.85365854 0.36585366 3.06377801 3.06345573 0.00032228
0.87804878 0.36585366 3.11259176 3.11225595 0.00033581
0.90243902 0.36585366 3.16073609 3.16038659 0.00034950
0.92682927 0.36585366 3.20812696 3.20776362 0.00036335
0.95121951 0.36585366 3.25467968 3.25430237 0.00037731
0.97560976 0.36585366 3.30030919 3.29991783 0.00039136
1.00000000 0.36585366 3.34493035 3.34452488 0.00040547
0.00000000 0.39024390 1.47734108 1.47734108 0.00000000
0.02439024 0.39024390 1.51381895 1.51381314 0.00000581
0.04878049 0.39024390 1.55117482 1.55116312 0.00001171
0.07317073 0.39024390 1.58940622 1.58938851 0.00001771
0.09756098 0.39024390 1.62850890 1.62848508 0.00002382
0.12195122 0.39024390 1.66847674 1.66844669 0.00003005
0.14634146 0.39024390 1.70930164 1.70926523 0.00003641
0.17073171 0.39024390 1.75097341 1.75093051 0.00004290
0.19512195 0.39024390 1.79347970 1.79343016 0.00004954
0.21951220 0.39024390 1.83680587 1.83674953 0.00005634
0.24390244 0.39024390 1.88093492 1.88087162 0.00006330
0.26829268 0.39024390 1.92584737 1.92577693 0.00007043
0.29268293 0.39024390 1.97152121 1.97144346 0.00007776
0.31707317 0.39024390 2.01793181 2.01784653 0.00008528
0.34146341 0.39024390 2.06505182 2.06495881 0.00009301
0.36585366 0.39024390 2.11285111 2.11275015 0.00010096
0.39024390 0.39024390 2.16129676 2.16118762 0.00010914
0.41463415 0.39024390 2.21035292 2.21023536 0.00011756
0.43902439 0.39024390 2.25998084 2.25985461 0.00012623
0.46341463 0.39024390 2.31013881 2.31000365 0.00013516
0.48780488 0.39024390 2.36078214 2.36063778 0.00014436
0.51219512 0.39024390 2.41186314 2.41170931 0.00015383
0.53658537 0.39024390 2.46333113 2.46316754 0.00016359
0.56097561 0.39024390 2.51513248 2.51495884 0.00017364
0.58536585 0.39024390 2.56721058 2.56702660 0.00018398
0.60975610 0.39024390 2.61950594 2.61931133 0.00019462
0.63414634 0.39024390 2.67195624 2.67175068 0.00020556
0.65853659 0.39024390 2.72449636 2.72427956 0.00021680
0.68292683 0.39024390 2.77705852 2.77683018 0.00022834
0.70731707 0.39024390 2.82957235 2.82933217 0.00024018
0.73170732 0.39024390 2.88196505 2.88171273 0.00025232
0.75609756 0.39024390 2.93416147 2.93389673 0.00026474
0.78048780 0.39024390 2.98608434 2.98580689 0.00027745
0.80487805 0.39024390 3.03765436 3.03736394 0.00029042
0.82926829 0.39024390 3.08879046 3.08848681 0.00030365
0.85365854 0.39024390 3.13940994 3.13909282 0.00031712
0.87804878 0.39024390 3.18942874 3.18909792 0.00033082
0.90243902 0.39024390 3.23876162 3.23841691 0.00034471
0.92682927 0.39024390 3.28732247 3.28696368 0.00035879
0.95121951 0.39024390 3.33502450 3.33465149 0.00037301
0.97560976 0.39024390 3.38178056 3.38139319 0.00038737
1.00000000 0.39024390 3.42750340 3.42710159 0.00040181
0.00000000 0.41463415 1.51381680 1.51381680 0.00000000
0.02439024 0.41463415 1.55119489 1.55118937 0.00000552
0.04878049 0.41463415 1.58947265 1.58946152 0.00001114
0.07317073 0.41463415 1.62864756 1.62863070 0.00001686
0.09756098 0.41463415 1.66871527 1.66869257 0.00002269
0.12195122 0.41463415 1.70966949 1.70964084 0.00002865
0.14634146 0.41463415 1.75150193 1.75146719 0.00003474
0.17073171 0.41463415 1.79420217 1.79416119 0.00004097
0.19512195 0.41463415 1.83775752 1.83771016 0.00004736
0.21951220 0.41463415 1.88215300 1.88209910 0.00005390
0.24390244 0.41463415 1.92737118 1.92731056 0.00006061
0.26829268 0.41463415 1.97339211 1.97332460 0.00006751
0.29268293 0.41463415 2.02019323 2.02011863 0.00007460
0.31707317 0.41463415 2.06774930 2.06766740 0.00008189
0.34146341 0.41463415 2.11603229 2.11594289 0.00008940
0.36585366 0.41463415 2.16501134 2.16491421 0.00009714
0.39024390 0.41463415 2.21465271 2.21454760 0.00010511
0.41463415 0.41463415 2.26491966 2.26480633 0.00011333
0.43902439 0.41463415 2.31577250 2.31565069 0.00012181
0.46341463 0.41463415 2.36716848 2.36703792 0.00013056
0.48780488 0.41463415 2.41906180 2.41892221 0.00013958
0.51219512 0.41463415 2.47140359 2.47125470 0.00014890
0.53658537 0.41463415 2.52414195 2.52398344 0.00015850
0.56097561 0.41463415 2.57722189 2.57705347 0.00016841
0.58536585 0.41463415 2.63058542 2.63040679 0.00017863
0.60975610 0.41463415 2.68417160 2.68398244 0.00018916
0.63414634 0.41463415 2.73791653 2.73771653 0.00020001
0.65853659 0.41463415 2.79175352 2.79154235 0.00021117
0.68292683 0.41463415 2.84561311 2.84539044 0.00022266
0.70731707 0.41463415 2.89942318 2.89918871 0.00023447
0.73170732 0.41463415 2.95310915 2.95286256 0.00024659
0.75609756 0.41463415 3.00659402 3.00633499 0.00025903
0.78048780 0.41463415 3.05979860 3.05952682 0.00027178
0.80487805 0.41463415 3.11264164 3.11235682 0.00028482
0.82926829 0.41463415 3.16504006 3.16474191 0.00029815
0.85365854 0.41463415 3.21690915 3.21659739 0.00031175
0.87804878 0.41463415 3.26816274 3.26783713 0.00032561
0.90243902 0.41463415 3.31871351 3.31837381 0.00033970
0.92682927 0.41463415 3.36847322 3.36811921 0.00035401
0.95121951 0.41463415 3.41735293 3.41698443 0.00036851
0.97560976 0.41463415 3.46526336 3.46488019 0.00038316
1.00000000 0.41463415 3.51211508 3.51171714 0.00039794
0.00000000 0.43902439 1.55119312 1.55119312 0.00000000
0.02439024 0.43902439 1.58949365 1.58948842 0.00000523
0.04878049 0.43902439 1.62871608 1.62870551 0.00001057
0.07317073 0.43902439 1.66885780 1.66884179 0.00001601
0.09756098 0.43902439 1.70991436 1.70989279 0.00002156
0.12195122 0.43902439 1.75187932 1.75185207 0.00002725
0.14634146 0.43902439 1.79474419 1.79471112 0.00003307
0.17073171 0.43902439 1.83849828 1.83845924 0.00003904
0.19512195 0.43902439 1.88312860 1.88308345 0.00004516
0.21951220 0.43902439 1.92861979 1.92856835 0.00005144
0.24390244 0.43902439 1.97495400 1.97489609 0.00005791
0.26829268 0.43902439 2.02211077 2.02204622 0.00006456
0.29268293 0.43902439 2.07006701 2.06999560 0.00007141
0.31707317 0.43902439 2.11879682 2.11871836 0.00007847
0.34146341 0.43902439 2.16827151 2.16818577 0.00008575
0.36585366 0.43902439 2.21845946 2.21836620 0.00009326
0.39024390 0.43902439 2.26932606 2.26922504 0.00010102
0.41463415 0.43902439 2.32083370 2.32072467 0.00010903
0.43902439 0.43902439 2.37294169 2.37282438 0.00011731
0.46341463 0.43902439 2.42560623 2.42548037 0.00012587
0.48780488 0.43902439 2.47878040 2.47864569 0.00013471
0.51219512 0.43902439 2.53241412 2.53227027 0.00014385
0.53658537 0.43902439 2.58645419 2.58630089 0.00015329
0.56097561 0.43902439 2.64084428 2.64068123 0.00016305
0.58536585 0.43902439 2.69552498 2.69535185 0.00017313
0.60975610 0.43902439 2.75043383 2.75025028 0.00018354
0.63414634 0.43902439 2.80550536 2.80531107 0.00019429
0.65853659 0.43902439 2.86067123 2.86046586 0.00020537
0.68292683 0.43902439 2.91586026 2.91564347 0.00021679
0.70731707 0.43902439 2.97099858 2.97077003 0.00022855
0.73170732 0.43902439 3.02600974 3.02576908 0.00024065
0.75609756 0.43902439 3.08081485 3.08056176 0.00025310
0.78048780 0.43902439 3.13533277 3.13506690 0.00026587
0.80487805 0.43902439 3.18948026 3.18920128 0.00027898
0.82926829 0.43902439 3.24317217 3.24287977 0.00029240
0.85365854 0.43902439 3.29632169 3.29601557 0.00030613
0.87804878 0.43902439 3.34884056 3.34852041 0.00032015
0.90243902 0.43902439 3.40063929 3.40030485 0.00033444
0.92682927 0.43902439 3.45162745 3.45127847 0.00034898
0.95121951 0.43902439 3.50171392 3.50135018 0.00036375
0.97560976 0.43902439 3.55080721 3.55042850 0.00037871
1.00000000 0.43902439 3.59881569 3.59842185 0.00039384
0.00000000 0.46341463 1.58949226 1.58949226 0.00000000
0.02439024 0.46341463 1.62873802 1.62873308 0.00000495
0.04878049 0.46341463 1.66892844 1.66891844 0.00000999
0.07317073 0.46341463 1.71006084 1.71004569 0.00001515
0.09756098 0.46341463 1.75213068 1.75211025 0.00002043
0.12195122 0.46341463 1.79513135 1.79510551 0.00002584
0.14634146 0.46341463 1.83905415 1.83902276 0.00003139
0.17073171 0.46341463 1.88388811 1.88385102 0.00003709
0.19512195 0.46341463 1.92961994 1.92957700 0.00004294
0.21951220 0.46341463 1.97623390 1.97618493 0.00004897
0.24390244 0.46341463 2.02371169 2.02365651 0.00005518
0.26829268 0.46341463 2.07203236 2.07197078 0.00006158
0.29268293 0.46341463 2.12117222 2.12110404 0.00006818
0.31707317 0.46341463 2.17110477 2.17102977 0.00007500
0.34146341 0.46341463 2.22180058 2.22171853 0.00008205
0.36585366 0.46341463 2.27322725 2.27313792 0.00008933
0.39024390 0.46341463 2.32534934 2.32525248 0.00009686
0.41463415 0.46341463 2.37812829 2.37802364 0.00010466
0.43902439 0.46341463 2.43152242 2.43140970 0.00011272
0.46341463 0.46341463 2.48548684 2.48536577 0.00012108
0.48780488 0.46341463 2.53997347 2.53984375 0.00012972
0.51219512 0.46341463 2.59493100 2.59479232 0.00013868
0.53658537 0.46341463 2.65030492 2.65015697 0.00014795
0.56097561 0.46341463 2.70603751 2.70587996 0.00015755
0.58536585 0.46341463 2.76206789 2.76190041 0.00016748
0.60975610 0.46341463 2.81833204 2.81815429 0.00017775
0.63414634 0.46341463 2.87476292 2.87457454 0.00018838
0.65853659 0.46341463 2.93129046 2.93109110 0.00019936
0.68292683 0.46341463 2.98784176 2.98763106 0.00021070
0.70731707 0.46341463 3.04434110 3.04411869 0.00022240
0.73170732 0.46341463 3.10071016 3.10047568 0.00023447
0.75609756 0.46341463 3.15686810 3.15662119 0.00024691
0.78048780 0.46341463 3.21273178 3.21247207 0.00025971
0.80487805 0.46341463 3.26821590 3.26794304 0.00027286
0.82926829 0.46341463 3.32323322 3.32294686 0.00028637
0.85365854 0.46341463 3.37769480 3.37739458 0.00030022
0.87804878 0.46341463 3.43151017 3.43119578 0.00031439
0.90243902 0.46341463 3.48458766 3.48425878 0.00032888
0.92682927 0.46341463 3.53683460 3.53649095 0.00034365
0.95121951 0.46341463 3.58815762 3.58779893 0.00035869
0.97560976 0.46341463 3.63846297 3.63808900 0.00037397
1.00000000 0.46341463 3.68765677 3.68726732 0.00038946
0.00000000 0.48780488 1.62873702 1.62873702 0.00000000
0.02439024 0.48780488 1.66895135 1.66894669 0.00000466
0.04878049 0.48780488 1.71013366 1.71012424 0.00000942
0.07317073 0.48780488 1.75228122 1.75226692 0.00001429
0.09756098 0.48780488 1.79538935 1.79537006 0.00001929
0.12195122 0.48780488 1.83945130 1.83942688 0.00002443
0.14634146 0.48780488 1.88445815 1.88442845 0.00002970
0.17073171 0.48780488 1.93039866 1.93036353 0.00003513
0.19512195 0.48780488 1.97725920 1.97721849 0.00004072
0.21951220 0.48780488 2.02502365 2.02497717 0.00004648
0.24390244 0.48780488 2.07367326 2.07362083 0.00005243
0.26829268 0.48780488 2.12318655 2.12312798 0.00005857
0.29268293 0.48780488 2.17353927 2.17347435 0.00006492
0.31707317 0.48780488 2.22470424 2.22463275 0.00007149
0.34146341 0.48780488 2.27665132 2.27657303 0.00007829
0.36585366 0.48780488 2.32934730 2.32926197 0.00008534
0.39024390 0.48780488 2.38275587 2.38266324 0.00009264
0.41463415 0.48780488 2.43683753 2.43673733 0.00010020
0.43902439 0.48780488 2.49154954 2.49144149 0.00010805
0.46341463 0.48780488 2.54684593 2.54672974 0.00011619
0.48780488 0.48780488 2.60267742 2.60255279 0.00012463
0.51219512 0.48780488 2.65899144 2.65885805 0.00013338
0.53658537 0.48780488 2.71573213 2.71558966 0.00014247
0.56097561 0.48780488 2.77284035 2.77268846 0.00015189
0.58536585 0.48780488 2.83025371 2.83009206 0.00016166
0.60975610 0.48780488 2.88790663 2.88773485 0.00017178
0.63414634 0.48780488 2.94573040 2.94554812 0.00018227
0.65853659 0.48780488 3.00365323 3.00346009 0.00019314
0.68292683 0.48780488 3.06160040 3.06139602 0.00020438
0.70731707 0.48780488 3.11949436 3.11927835 0.00021601
0.73170732 0.48780488 3.17725483 3.17702680 0.00022803
0.75609756 0.48780488 3.23479899 3.23455854 0.00024044
0.78048780 0.48780488 3.29204164 3.29178839 0.00025325
0.80487805 0.48780488 3.34889538 3.34862894 0.00026644
0.82926829 0.48780488 3.40527083 3.40499081 0.00028002
0.85365854 0.48780488 3.46107684 3.46078286 0.00029398
0.87804878 0.48780488 3.51622072 3.51591241 0.00030831
0.90243902 0.48780488 3.57060853 3.57028555 0.00032298
0.92682927 0.48780488 3.62414532 3.62380733 0.00033799
0.95121951 0.48780488 3.67673542 3.67638211 0.00035330
0.97560976 0.48780488 3.72828275 3.72791385 0.00036890
1.00000000 0.48780488 3.77869114 3.77830638 0.00038475
0.00000000 0.51219512 1.66895073 1.66895073 0.00000000
0.02439024 0.51219512 1.71015755 1.71015318 0.00000437
0.04878049 0.51219512 1.75235625 1.75234741 0.00000884
0.07317073 0.51219512 1.79554404 1.79553060 0.00001344
0.09756098 0.51219512 1.83971611 1.83969796 0.00001815
0.12195122 0.51219512 1.88486555 1.88484255 0.00002301
0.14634146 0.51219512 1.93098321 1.93095521 0.00002800
0.17073171 0.51219512 1.97805759 1.97802443 0.00003316
0.19512195 0.51219512 2.02607472 2.02603624 0.00003848
0.21951220 0.51219512 2.07501807 2.07497410 0.00004397
0.24390244 0.51219512 2.12486843 2.12481877 0.00004965
0.26829268 0.51219512 2.17560380 2.17554826 0.00005554
0.29268293 0.51219512 2.22719932 2.22713769 0.00006163
0.31707317 0.51219512 2.27962714 2.27955920 0.00006794
0.34146341 0.51219512 2.33285638 2.33278189 0.00007449
0.36585366 0.51219512 2.38685301 2.38677172 0.00008129
0.39024390 0.51219512 2.44157982 2.44149148 0.00008834
0.41463415 0.51219512 2.49699633 2.49690066 0.00009567
0.43902439 0.51219512 2.55305876 2.55295548 0.00010328
0.46341463 0.51219512 2.60972000 2.60960880 0.00011119
0.48780488 0.51219512 2.66692954 2.66681013 0.00011941
0.51219512 0.51219512 2.72463353 2.72450558 0.00012796
0.53658537 0.51219512 2.78277473 2.78263789 0.00013684
0.56097561 0.51219512 2.84129254 2.84114647 0.00014607
0.58536585 0.51219512 2.90012302 2.89996737 0.00015565
0.60975610 0.51219512 2.95919898 2.95903337 0.00016561
0.63414634 0.51219512 3.01845001 3.01827406 0.00017595
0.65853659 0.51219512 3.07780256 3.07761588 0.00018668
0.68292683 0.51219512 3.13718006 3.13698225 0.00019781
0.70731707 0.51219512 3.19650305 3.19629370 0.00020935
0.73170732 0.51219512 3.25568927 3.25546797 0.00022130
0.75609756 0.51219512 3.31465385 3.31442018 0.00023368
0.78048780 0.51219512 3.37330951 3.37306304 0.00024647
0.80487805 0.51219512 3.43156667 3.43130699 0.00025969
0.82926829 0.51219512 3.48933377 3.48906044 0.00027333
0.85365854 0.51219512 3.54651738 3.54623000 0.00028738
0.87804878 0.51219512 3.60302256 3.60272071 0.00030185
0.90243902 0.51219512 3.65875303 3.65843632 0.00031671
0.92682927 0.51219512 3.71361150 3.71327956 0.00033194
0.95121951 0.51219512 3.76749996 3.76715243 0.00034753
0.97560976 0.51219512 3.82031994 3.81995649 0.00036345
1.00000000 0.51219512 3.87197289 3.87159322 0.00037967
0.00000000 0.53658537 1.71015732 1.71015732 0.00000000
0.02439024 0.53658537 1.75238115 1.75237707 0.00000408
0.04878049 0.53658537 1.79562134 1.79561308 0.00000827
0.07317073 0.53658537 1.83987504 1.83986247 0.00001257
0.09756098 0.53658537 1.88513733 1.88512032 0.00001701
0.12195122 0.53658537 1.93140111 1.93137953 0.00002158
0.14634146 0.53658537 1.97865702 1.97863072 0.00002630
