# x y u_computed u_exact error
0.09677419 0.48387097 1.42584261 1.78692127 0.36107866
0.12903226 0.48387097 1.36001392 1.84512214 0.48510822
0.16129032 0.48387097 1.29344298 1.90496357 0.61152058
0.19354839 0.48387097 1.22680786 1.96641718 0.73960933
0.22580645 0.48387097 1.16226116 2.02944708 0.86718591
0.25806452 0.48387097 1.10426126 2.09400941 0.98974815
0.29032258 0.48387097 1.05960250 2.16005199 1.10044949
0.32258065 0.48387097 1.03214744 2.22751389 1.19536645
0.35483871 0.48387097 0.99885449 2.29632517 1.29747069
0.64516129 0.48387097 -0.25384718 2.96002669 3.21387387
0.67741935 0.48387097 0.29132509 3.03634734 2.74502225
0.70967742 0.48387097 0.78575818 3.11260524 2.32684706
0.74193548 0.48387097 1.22426634 3.18861582 1.96434947
0.77419355 0.48387097 1.61841399 3.26418681 1.64577282
0.80645161 0.48387097 1.97854781 3.33911893 1.36057112
0.83870968 0.48387097 2.31250186 3.41320668 1.10070482
0.87096774 0.48387097 2.62625754 3.48623924 0.85998170
0.90322581 0.48387097 2.92455580 3.55800143 0.63344563
0.93548387 0.48387097 3.21131738 3.62827483 0.41695746
0.96774194 0.48387097 3.48993228 3.69683887 0.20690659
1.00000000 0.48387097 3.76347206 3.76347206 0.00000000
0.00000000 0.51612903 1.67552916 1.67552916 0.00000000
0.03225806 0.51612903 1.60534714 1.73045002 0.12510288
0.06451613 0.51612903 1.53561997 1.78711112 0.25149115
0.09677419 0.51612903 1.46510779 1.84550369 0.38039590
0.12903226 0.51612903 1.39272108 1.90561261 0.51289153
0.16129032 0.51612903 1.31775542 1.96741588 0.64966046
0.19354839 0.51612903 1.24045788 2.03088419 0.79042631
0.22580645 0.51612903 1.16341711 2.09598046 0.93256336
0.25806452 0.51612903 1.09498225 2.16265941 1.06767716
0.29032258 0.51612903 1.05730018 2.23086712 1.17356694
0.32258065 0.51612903 1.10164807 2.30054070 1.19889264
0.35483871 0.51612903 1.31049583 2.37160789 1.06111206
0.64516129 0.51612903 -0.22647235 3.05706819 3.28354055
0.67741935 0.51612903 0.34138692 3.13589094 2.79450402
0.70967742 0.51612903 0.85282312 3.21464887 2.36182576
0.74193548 0.51612903 1.30402687 3.29315138 1.98912452
0.77419355 0.51612903 1.70750801 3.37119990 1.66369189
0.80645161 0.51612903 2.07479830 3.44858860 1.37379030
0.83870968 0.51612903 2.41458246 3.52510524 1.11052278
0.87096774 0.51612903 2.73335035 3.60053209 0.86718174
0.90322581 0.51612903 3.03613570 3.67464694 0.63851124
0.93548387 0.51612903 3.32703515 3.74722418 0.42018903
0.96774194 0.51612903 3.60955493 3.81803603 0.20848110
1.00000000 0.51612903 3.88685372 3.88685372 0.00000000
0.00000000 0.54838710 1.73045970 1.73045970 0.00000000
0.03225806 0.54838710 1.65746949 1.78718109 0.12971160
0.06451613 0.54838710 1.58453735 1.84569976 0.26116241
0.09677419 0.54838710 1.50988482 1.90600668 0.39612186
0.12903226 0.54838710 1.43168511 1.96808621 0.53640110
0.16129032 0.54838710 1.34811268 2.03191564 0.68380295
0.19354839 0.54838710 1.25759309 2.09746469 0.83987160
0.22580645 0.54838710 1.15973156 2.16469508 1.00496352
0.25806452 0.54838710 1.05873039 2.23356002 1.17482964
0.29032258 0.54838710 0.97675596 2.30400386 1.32724790
0.32258065 0.54838710 1.01043712 2.37596162 1.36552450
0.35483871 0.54838710 1.58728392 2.44935867 0.86207476
0.64516129 0.54838710 -0.25180847 3.15729110 3.40909957
0.67741935 0.54838710 0.45107090 3.23869798 2.78762707
0.70967742 0.54838710 0.98321085 3.32003791 2.33682706
0.74193548 0.54838710 1.43448341 3.40111405 1.96663064
0.77419355 0.54838710 1.83564162 3.48172130 1.64607968
0.80645161 0.54838710 2.20127185 3.56164711 1.36037526
0.83870968 0.54838710 2.54025806 3.64067227 1.10041421
0.87096774 0.54838710 2.85886065 3.71857192 0.85971127
0.90322581 0.54838710 3.16188785 3.79511655 0.63322870
0.93548387 0.54838710 3.45326656 3.87007316 0.41680660
0.96774194 0.54838710 3.73637736 3.94320650 0.20682914
1.00000000 0.54838710 4.01428031 4.01428031 0.00000000
0.00000000 0.58064516 1.78719109 1.78719109 0.00000000
0.03225806 0.58064516 1.71319126 1.84577202 0.13258076
0.06451613 0.58064516 1.63888451 1.90620917 0.26732466
0.09677419 0.58064516 1.56196560 1.96849319 0.40652759
0.12903226 0.58064516 1.47982033 2.03260794 0.55278761
0.16129032 0.58064516 1.38925179 2.09852995 0.70927816
0.19354839 0.58064516 1.28593485 2.16622797 0.88029311
0.22580645 0.58064516 1.16307352 2.23566243 1.07258892
0.25806452 0.58064516 1.00735564 2.30678505 1.29942940
0.29032258 0.58064516 0.78446840 2.37953831 1.59506991
0.32258065 0.58064516 0.37997304 2.45385513 2.07388209
0.35483871 0.58064516 -0.66536046 2.52965844 3.19501890
0.38709677 0.58064516 -4.41771074 2.60686085 7.02457159
0.61290323 0.58064516 -0.15116209 3.17684901 3.32801109
0.64516129 0.58064516 0.24149671 3.26079972 3.01930301
0.67741935 0.58064516 0.73479825 3.34487544 2.61007719
0.70967742 0.58064516 1.19765763 3.42888202 2.23122439
0.74193548 0.58064516 1.61812518 3.51261615 1.89449097
0.77419355 0.58064516 2.00224532 3.59586604 1.59362072
0.80645161 0.58064516 2.35719545 3.67841213 1.32121668
0.83870968 0.58064516 2.68898059 3.76002806 1.07104747
0.87096774 0.58064516 3.00246109 3.84048156 0.83802048
0.90322581 0.58064516 3.30164979 3.91953563 0.61788584
0.93548387 0.58064516 3.58996983 3.99694963 0.40697980
0.96774194 0.58064516 3.87045132 4.07248057 0.20202925
1.00000000 0.58064516 4.14588446 4.14588446 0.00000000
0.00000000 0.61290323 1.84578235 1.84578235 0.00000000
0.03225806 0.61290323 1.77299738 1.90628381 0.13328643
0.06451613 0.61290323 1.69967485 1.96870233 0.26902748
0.09677419 0.61290323 1.62315245 2.03302827 0.40987582
0.12903226 0.61290323 1.54030183 2.09924495 0.55894311
0.16129032 0.61290323 1.44709967 2.16732815 0.72022848
0.19354839 0.61290323 1.33781234 2.23724558 0.89943323
0.22580645 0.61290323 1.20328731 2.30895638 1.10566907
0.25806452 0.61290323 1.02718212 2.38241068 1.35522856
0.29032258 0.61290323 0.77782945 2.45754909 1.67971964
0.32258065 0.61290323 0.39438789 2.53430231 2.13991442
0.35483871 0.61290323 -0.20695575 2.61259075 2.81954650
0.38709677 0.61290323 -0.86050566 2.69232417 3.55282982
0.41935484 0.61290323 1.09686045 2.77340139 1.67654094
0.58064516 0.61290323 -0.15131353 3.19461539 3.34592892
0.61290323 0.61290323 0.24452889 3.28099881 3.03646992
0.64516129 0.61290323 0.63767811 3.36770177 2.73002366
0.67741935 0.61290323 1.05237999 3.45453382 2.40215383
0.70967742 0.61290323 1.45779255 3.54129447 2.08350192
0.74193548 0.61290323 1.84128593 3.62777375 1.78648782
0.77419355 0.61290323 2.20105762 3.71375290 1.51269528
0.80645161 0.61290323 2.53918204 3.79900518 1.25982314
0.83870968 0.61290323 2.85875836 3.88329680 1.02453844
0.87096774 0.61290323 3.16295052 3.96638790 0.80343738
0.90322581 0.61290323 3.45471914 4.04803367 0.59331453
0.93548387 0.61290323 3.73678782 4.12798561 0.39119778
0.96774194 0.61290323 4.01168430 4.20599275 0.19430846
1.00000000 0.61290323 4.28180312 4.28180312 0.00000000
0.00000000 0.64516129 1.90629447 1.90629447 0.00000000
0.03225806 0.64516129 1.83724230 1.96877941 0.13153711
0.06451613 0.64516129 1.76762167 2.03324425 0.26562259
0.09677419 0.64516129 1.69467441 2.09967906 0.40500464
0.12903226 0.64516129 1.61518652 2.16806659 0.55288007
0.16129032 0.64516129 1.52512294 2.23838183 0.71325889
0.19354839 0.64516129 1.41904970 2.31059143 0.89154172
0.22580645 0.64516129 1.28922820 2.38465320 1.09542499
0.25806452 0.64516129 1.12442012 2.46051562 1.33609550
0.29032258 0.64516129 0.90945233 2.53811737 1.62866504
0.32258065 0.64516129 0.63087808 2.61738687 1.98650879
0.35483871 0.64516129 0.30781974 2.69824191 2.39042217
0.38709677 0.64516129 0.08992973 2.78058931 2.69065958
0.41935484 0.64516129 0.33235660 2.86432457 2.53196796
0.45161290 0.64516129 -0.39543263 2.94933167 3.34476430
0.48387097 0.64516129 -0.26405679 3.03548291 3.29953970
0.51612903 0.64516129 -0.23504049 3.12263880 3.35767929
0.54838710 0.64516129 -0.26072900 3.21064805 3.47137705
0.58064516 0.64516129 0.24932809 3.29934765 3.05001956
0.61290323 0.64516129 0.64664764 3.38856306 2.74191542
0.64516129 0.64516129 1.01594113 3.47810849 2.46216735
0.67741935 0.64516129 1.38277518 3.56778724 2.18501207
0.70967742 0.64516129 1.74325100 3.65739225 1.91414125
0.74193548 0.64516129 2.09144390 3.74670667 1.65526276
0.77419355 0.64516129 2.42465539 3.83550456 1.41084917
0.80645161 0.64516129 2.74270974 3.92355175 1.18084201
0.83870968 0.64516129 3.04676109 4.01060679 0.96384570
0.87096774 0.64516129 3.33854582 4.09642194 0.75787612
0.90322581 0.64516129 3.62000709 4.18074439 0.56073730
0.93548387 0.64516129 3.89312884 4.26331747 0.37018863
0.96774194 0.64516129 4.15987480 4.34388200 0.18400720
1.00000000 0.64516129 4.42217774 4.42217774 0.00000000
0.00000000 0.67741935 1.96879042 1.96879042 0.00000000
0.03225806 0.67741935 1.90608483 2.03332386 0.12723903
0.06451613 0.67741935 1.84298143 2.09990213 0.25692069
0.09677419 0.67741935 1.77687528 2.16851492 0.39163964
0.12903226 0.67741935 1.70483135 2.23914447 0.53431312
0.16129032 0.67741935 1.62338019 2.31176493 0.68838474
0.19354839 0.67741935 1.52829264 2.38634185 0.85804921
0.22580645 0.67741935 1.41443858 2.46283166 1.04839308
0.25806452 0.67741935 1.27611836 2.54118115 1.26506279
0.29032258 0.67741935 1.10899143 2.62132699 1.51233556
0.32258065 0.67741935 0.91616243 2.70319527 1.78703284
0.35483871 0.67741935 0.72172795 2.78670106 2.06497311
0.38709677 0.67741935 0.58433048 2.87174814 2.28741766
0.41935484 0.67741935 0.54232226 2.95822857 2.41590631
0.45161290 0.67741935 0.33022767 3.04602255 2.71579487
0.48387097 0.67741935 0.32300509 3.13499817 2.81199309
0.51612903 0.67741935 0.37162069 3.22501138 2.85339068
0.54838710 0.67741935 0.48066881 3.31590592 2.83523710
0.58064516 0.67741935 0.76665726 3.40751345 2.64085619
0.61290323 0.67741935 1.08064946 3.49965370 2.41900424
0.64516129 0.67741935 1.40041707 3.59213478 2.19171771
0.67741935 0.67741935 1.72316823 3.68475356 1.96158534
0.70967742 0.67741935 2.04450837 3.77729619 1.73278782
0.74193548 0.67741935 2.35996622 3.86953868 1.50957246
0.77419355 0.67741935 2.66665135 3.96124772 1.29459637
0.80645161 0.67741935 2.96333160 4.05218146 1.08884985
0.83870968 0.67741935 3.24996435 4.14209050 0.89212616
0.87096774 0.67741935 3.52723487 4.23071902 0.70348415
0.90322581 0.67741935 3.79623583 4.31780590 0.52157007
0.93548387 0.67741935 4.05827352 4.40308605 0.34481253
0.96774194 0.67741935 4.31475966 4.48629181 0.17153215
1.00000000 0.67741935 4.56715439 4.56715439 0.00000000
0.00000000 0.70967742 2.03333524 2.03333524 0.00000000
0.03225806 0.70967742 1.97948640 2.09998434 0.12049794
0.06451613 0.70967742 1.92556423 2.16874531 0.24318108
0.09677419 0.70967742 1.86928787 2.23960751 0.37031964
0.12903226 0.70967742 1.80820506 2.31255258 0.50434752
0.16129032 0.70967742 1.73963662 2.38755382 0.64791720
0.19354839 0.70967742 1.66069897 2.46457567 0.80387669
0.22580645 0.70967742 1.56853842 2.54357312 0.97503470
0.25806452 0.70967742 1.46106486 2.62449123 1.16342637
0.29032258 0.70967742 1.33868367 2.70726457 1.36858090
0.32258065 0.70967742 1.20750361 2.79181681 1.58431319
0.35483871 0.70967742 1.08304119 2.87806026 1.79501907
0.38709677 0.70967742 0.98776463 2.96589552 1.97813089
0.41935484 0.70967742 0.92676710 3.05521112 2.12844402
0.45161290 0.70967742 0.85536829 3.14588334 2.29051505
0.48387097 0.70967742 0.85852959 3.23777594 2.37924635
0.51612903 0.70967742 0.92208761 3.33074014 2.40865253
0.54838710 0.70967742 1.04929077 3.42461456 2.37532380
0.58064516 0.70967742 1.26006216 3.51922535 2.25916319
0.61290323 0.70967742 1.51285931 3.61438633 2.10152702
0.64516129 0.70967742 1.78578597 3.70989931 1.92411335
0.67741935 0.70967742 2.06873126 3.80555451 1.73682324
0.70967742 0.70967742 2.35527926 3.90113105 1.54585178
0.74193548 0.70967742 2.64075509 3.99639762 1.35564253
0.77419355 0.70967742 2.92199952 4.09111325 1.16911373
0.80645161 0.70967742 3.19719345 4.18502816 0.98783471
0.83870968 0.70967742 3.46555992 4.27788478 0.81232486
0.87096774 0.70967742 3.72705459 4.36941889 0.64236431
0.90322581 0.70967742 3.98211436 4.45936083 0.47724647
0.93548387 0.70967742 4.23147721 4.54743681 0.31595959
0.96774194 0.70967742 4.47606108 4.63337038 0.15730930
1.00000000 0.70967742 4.71688396 4.71688396 0.00000000
0.00000000 0.74193548 2.09999609 2.09999609 0.00000000
0.03225806 0.74193548 2.05725899 2.16883022 0.11157124
0.06451613 0.74193548 2.01485986 2.23984545 0.22498559
0.09677419 0.74193548 1.97092097 2.31303079 0.34210983
0.12903226 0.74193548 1.92352771 2.38836729 0.46483958
0.16129032 0.74193548 1.87076810 2.46582737 0.59505927
0.19354839 0.74193548 1.81086924 2.54537430 0.73450507
0.22580645 0.74193548 1.74251960 2.62696161 0.88444201
0.25806452 0.74193548 1.66550612 2.71053254 1.04502642
0.29032258 0.74193548 1.58177175 2.79601952 1.21424777
0.32258065 0.74193548 1.49672448 2.88334372 1.38661924
0.35483871 0.74193548 1.41975624 2.97241458 1.55265834
0.38709677 0.74193548 1.36148737 3.06312942 1.70164205
0.41935484 0.74193548 1.32615010 3.15537315 1.82922306
0.45161290 0.74193548 1.31044376 3.24901796 1.93857420
0.48387097 0.74193548 1.33809920 3.34392317 2.00582397
0.51612903 0.74193548 1.41328656 3.43993511 2.02664855
0.54838710 0.74193548 1.53864547 3.53688711 1.99824165
0.58064516 0.74193548 1.71565454 3.63459962 1.91894508
0.61290323 0.74193548 1.92905369 3.73288036 1.80382667
0.64516129 0.74193548 2.16513981 3.83152464 1.66638482
0.67741935 0.74193548 2.41457381 3.93031579 1.51574198
0.70967742 0.74193548 2.67087263 4.02902571 1.35815309
0.74193548 0.74193548 2.92938373 4.12741551 1.19803177
0.77419355 0.74193548 3.18685525 4.22523629 1.03838104
0.80645161 0.74193548 3.44117991 4.32223010 0.88105019
0.83870968 0.74193548 3.69115673 4.41813094 0.72697421
0.87096774 0.74193548 3.93626410 4.51266590 0.57640180
0.90322581 0.74193548 4.17646441 4.60555649 0.42909208
0.93548387 0.74193548 4.41204958 4.69651995 0.28447038
0.96774194 0.74193548 4.64352486 4.78527078 0.14174592
1.00000000 0.74193548 4.87152227 4.87152227 0.00000000
0.00000000 0.77419355 2.16884236 2.16884236 0.00000000
0.03225806 0.77419355 2.13913215 2.23993314 0.10080100
0.06451613 0.77419355 2.11019678 2.31327653 0.20307975
0.09677419 0.77419355 2.08056720 2.38886118 0.30829399
0.12903226 0.77419355 2.04882635 2.46666751 0.41784117
0.16129032 0.77419355 2.01369241 2.54666705 0.53297464
0.19354839 0.77419355 1.97418017 2.62882185 0.65464167
0.22580645 0.77419355 1.92988273 2.71308391 0.78320118
0.25806452 0.77419355 1.88140580 2.79939462 0.91798883
0.29032258 0.77419355 1.83092042 2.88768421 1.05676379
0.32258065 0.77419355 1.78261434 2.97787125 1.19525691
0.35483871 0.77419355 1.74250998 3.06986220 1.32735222
0.38709677 0.77419355 1.71699591 3.16355105 1.44655513
0.41935484 0.77419355 1.71058772 3.25881889 1.54823117
0.45161290 0.77419355 1.72679981 3.35553375 1.62873394
0.48387097 0.77419355 1.77472434 3.45355033 1.67882599
0.51612903 0.77419355 1.85883463 3.55270993 1.69387529
0.54838710 0.77419355 1.98079199 3.65284041 1.67204841
0.58064516 0.77419355 2.13920821 3.75375632 1.61454811
0.61290323 0.77419355 2.32681002 3.85525909 1.52844907
0.64516129 0.77419355 2.53528064 3.95713733 1.42185669
0.67741935 0.77419355 2.75756103 4.05916725 1.30160622
0.70967742 0.77419355 2.98812694 4.16111327 1.17298633
0.74193548 0.77419355 3.22277862 4.26272868 1.03995006
0.77419355 0.77419355 3.45842827 4.36375642 0.90532815
0.80645161 0.77419355 3.69291943 4.46393008 0.77101064
0.83870968 0.77419355 3.92485502 4.56297492 0.63811991
0.87096774 0.77419355 4.15343247 4.66060912 0.50717666
0.90322581 0.77419355 4.37829517 4.75654504 0.37824987
0.93548387 0.77419355 4.59940641 4.85049065 0.25108424
0.96774194 0.77419355 4.81694662 4.94215108 0.12520446
1.00000000 0.77419355 5.03123023 5.03123023 0.00000000
0.00000000 0.80645161 2.23994567 2.23994567 0.00000000
0.03225806 0.80645161 2.22481454 2.31336710 0.08855256
0.06451613 0.80645161 2.21087702 2.38911498 0.17823796
0.09677419 0.80645161 2.19703292 2.46717760 0.27014468
0.12903226 0.80645161 2.18227884 2.54753473 0.36525589
0.16129032 0.80645161 2.16580112 2.63015697 0.46435585
0.19354839 0.80645161 2.14711999 2.71500513 0.56788514
0.22580645 0.80645161 2.12629810 2.80202964 0.67573155
0.25806452 0.80645161 2.10420677 2.89116996 0.78696319
0.29032258 0.80645161 2.08279311 2.98235404 0.89956093
0.32258065 0.80645161 2.06520617 3.07549777 1.01029159
0.35483871 0.80645161 2.05556683 3.17050455 1.11493773
0.38709677 0.80645161 2.05827060 3.26726489 1.20899429
0.41935484 0.80645161 2.07724427 3.36565600 1.28841172
0.45161290 0.80645161 2.11623796 3.46554156 1.34930360
0.48387097 0.80645161 2.17990157 3.56677151 1.38686995
0.51612903 0.80645161 2.27120453 3.66918195 1.39797742
0.54838710 0.80645161 2.39106727 3.77259511 1.38152784
0.58064516 0.80645161 2.53807030 3.87681945 1.33874916
0.61290323 0.80645161 2.70808575 3.98164989 1.27356414
0.64516129 0.80645161 2.89588209 4.08686810 1.19098601
0.67741935 0.80645161 3.09640365 4.19224297 1.09583932
0.70967742 0.80645161 3.30529572 4.29753120 0.99223547
0.74193548 0.80645161 3.51902437 4.40247796 0.88345359
0.77419355 0.80645161 3.73484722 4.50681779 0.77197057
0.80645161 0.80645161 3.95073142 4.61027554 0.65954412
0.83870968 0.80645161 4.16524943 4.71256747 0.54731805
0.87096774 0.80645161 4.37746741 4.81340252 0.43593511
0.90322581 0.80645161 4.58683690 4.91248359 0.32564669
0.93548387 0.80645161 4.79309653 5.00950911 0.21641258
0.96774194 0.80645161 4.99618637 5.10417454 0.10798817
1.00000000 0.80645161 5.19617406 5.19617406 0.00000000
0.00000000 0.83870968 2.31338004 2.31338004 0.00000000
0.03225806 0.83870968 2.31403767 2.38920852 0.07517085
0.06451613 0.83870968 2.31626537 2.46743971 0.15117434
0.09677419 0.83870968 2.31927121 2.54806154 0.22879033
0.12903226 0.83870968 2.32237181 2.63105310 0.30868129
0.16129032 0.83870968 2.32507694 2.71638402 0.39130709
0.19354839 0.83870968 2.32720301 2.80401385 0.47681084
0.22580645 0.83870968 2.32901541 2.89389137 0.56487596
0.25806452 0.83870968 2.33138335 2.98595407 0.65457072
0.29032258 0.83870968 2.33590315 3.08012752 0.74422437
0.32258065 0.83870968 2.34491486 3.17632487 0.83141001
0.35483871 0.83870968 2.36133438 3.27444636 0.91311198
0.38709677 0.83870968 2.38830716 3.37437889 0.98607172
0.41935484 0.83870968 2.42887865 3.47599565 1.04711700
0.45161290 0.83870968 2.48595793 3.57915586 1.09319793
0.48387097 0.83870968 2.56233258 3.68370454 1.12137195
0.51612903 0.83870968 2.65983661 3.78947240 1.12963579
0.54838710 0.83870968 2.77894029 3.89627585 1.11733557
0.58064516 0.83870968 2.91856131 4.00391709 1.08535578
0.61290323 0.83870968 3.07611266 4.11218428 1.03607163
0.64516129 0.83870968 3.24816874 4.22085197 0.97268323
0.67741935 0.83870968 3.43115246 4.32968145 0.89852899
0.70967742 0.83870968 3.62175929 4.43842144 0.81666215
0.74193548 0.83870968 3.81715094 4.54680878 0.72965784
0.77419355 0.83870968 4.01501317 4.65456929 0.63955612
0.80645161 0.83870968 4.21354177 4.76141879 0.54787703
0.83870968 0.83870968 4.41139129 4.86706427 0.45567298
0.87096774 0.83870968 4.60760599 4.97120508 0.36359909
0.90322581 0.83870968 4.80154502 5.07353443 0.27198941
0.93548387 0.83870968 4.99280927 5.17374084 0.18093157
0.96774194 0.83870968 5.18117363 5.27150977 0.09033614
1.00000000 0.83870968 5.36652541 5.36652541 0.00000000
0.00000000 0.87096774 2.38922189 2.38922189 0.00000000
0.03225806 0.87096774 2.40658030 2.46753632 0.06095602
0.06451613 0.87096774 2.42583452 2.54833225 0.12249773
0.09677419 0.87096774 2.44643674 2.63159718 0.18516044
0.12903226 0.87096774 2.46793828 2.71730953 0.24937125
0.16129032 0.87096774 2.49005822 2.80543795 0.31537972
0.19354839 0.87096774 2.51276615 2.89594062 0.38317447
0.22580645 0.87096774 2.53637469 2.98876469 0.45239000
0.25806452 0.87096774 2.56162700 3.08384557 0.52221858
0.29032258 0.87096774 2.58975140 3.18110641 0.59135501
0.32258065 0.87096774 2.62244620 3.28045749 0.65801129
0.35483871 0.87096774 2.66176819 3.38179580 0.72002761
0.38709677 0.87096774 2.70994174 3.48500451 0.77506277
0.41935484 0.87096774 2.76916693 3.58995268 0.82078575
0.45161290 0.87096774 2.84149658 3.69649489 0.85499831
0.48387097 0.87096774 2.92868781 3.80447109 0.87578329
0.51612903 0.87096774 3.03184909 3.91370645 0.88185736
0.54838710 0.87096774 3.15118930 4.02401134 0.87282205
0.58064516 0.87096774 3.28591550 4.13518149 0.84926599
0.61290323 0.87096774 3.43431550 4.24699812 0.81268262
0.64516129 0.87096774 3.59408273 4.35922836 0.76514562
0.67741935 0.87096774 3.76269504 4.47162571 0.70893066
0.70967742 0.87096774 3.93770483 4.58393063 0.64622580
0.74193548 0.87096774 4.11691227 4.69587134 0.57895906
0.77419355 0.87096774 4.29844596 4.80716467 0.50871871
0.80645161 0.87096774 4.48078244 4.91751713 0.43673469
0.83870968 0.87096774 4.66272842 5.02662608 0.36389766
0.87096774 0.87096774 4.84338213 5.13418105 0.29079892
0.90322581 0.87096774 5.02208465 5.23986516 0.21778051
0.93548387 0.87096774 5.19836825 5.34335673 0.14498849
0.96774194 0.87096774 5.37190559 5.44433093 0.07242534
1.00000000 0.87096774 5.54246156 5.54246156 0.00000000
0.00000000 0.90322581 2.46755013 2.46755013 0.00000000
0.03225806 0.90322581 2.50227700 2.54843202 0.04615503
0.06451613 0.90322581 2.53917717 2.63187676 0.09269959
0.09677419 0.90322581 2.57788958 2.71787145 0.13998187
0.12903226 0.90322581 2.61813087 2.80639380 0.18826292
0.16129032 0.90322581 2.65974600 2.89741141 0.23766542
0.19354839 0.90322581 2.70276452 2.99088113 0.28811661
0.22580645 0.90322581 2.74745809 3.08674834 0.33929026
0.25806452 0.90322581 2.79438857 3.18494635 0.39055779
0.29032258 0.90322581 2.84443080 3.28539579 0.44096499
0.32258065 0.90322581 2.89875233 3.38800400 0.48925167
0.35483871 0.90322581 2.95874107 3.49266458 0.53392351
0.38709677 0.90322581 3.02589177 3.59925688 0.57336511
0.41935484 0.90322581 3.10168166 3.70764567 0.60596401
0.45161290 0.90322581 3.18745539 3.81768076 0.63022537
0.48387097 0.90322581 3.28429222 3.92919686 0.64490463
0.51612903 0.90322581 3.39282593 4.04201338 0.64918745
0.54838710 0.90322581 3.51310609 4.15593452 0.64282843
0.58064516 0.90322581 3.64454655 4.27074926 0.62620271
0.61290323 0.90322581 3.78598520 4.38623168 0.60024648
0.64516129 0.90322581 3.93585599 4.50214128 0.56628529
0.67741935 0.90322581 4.09240184 4.61822346 0.52582163
0.70967742 0.90322581 4.25385943 4.73421019 0.48035077
0.74193548 0.90322581 4.41858729 4.84982076 0.43123348
0.77419355 0.90322581 4.58513811 4.96476273 0.37962462
0.80645161 0.90322581 4.75228783 5.07873299 0.32644516
0.83870968 0.90322581 4.91903499 5.19141897 0.27238398
0.87096774 0.90322581 5.08458155 5.30250002 0.21791847
0.90322581 0.90322581 5.24830345 5.41164888 0.16334543
0.93548387 0.90322581 5.40971642 5.51853332 0.10881690
0.96774194 0.90322581 5.56844058 5.62281785 0.05437727
1.00000000 0.90322581 5.72416560 5.72416560 0.00000000
0.00000000 0.93548387 2.54844628 2.54844628 0.00000000
0.03225806 0.93548387 2.60101580 2.63197981 0.03096400
0.06451613 0.93548387 2.65599702 2.71816020 0.06216318
0.09677419 0.93548387 2.71317021 2.80697414 0.09380392
0.12903226 0.93548387 2.77236608 2.89839860 0.12603252
0.16129032 0.93548387 2.83349842 2.99240014 0.15890171
0.19354839 0.93548387 2.89659861 3.08893416 0.19233556
0.22580645 0.93548387 2.96184845 3.18794429 0.22609584
0.25806452 0.93548387 3.02960511 3.28936162 0.25975651
0.29032258 0.93548387 3.10040955 3.39310419 0.29269463
0.32258065 0.93548387 3.17497029 3.49907631 0.32410601
0.35483871 0.93548387 3.25411933 3.60716808 0.35304875
0.38709677 0.93548387 3.33874566 3.71725491 0.37850925
0.41935484 0.93548387 3.42971823 3.82919711 0.39947888
0.45161290 0.93548387 3.52780600 3.94283959 0.41503360
0.48387097 0.93548387 3.63359012 4.05801163 0.42442151
0.51612903 0.93548387 3.74736826 4.17452673 0.42715847
0.54838710 0.93548387 3.86908202 4.29218266 0.42310064
0.58064516 0.93548387 3.99829238 4.41076149 0.41246910
0.61290323 0.93548387 4.13421535 4.53002989 0.39581453
0.64516129 0.93548387 4.27581276 4.64973946 0.37392671
0.67741935 0.93548387 4.42190814 4.76962728 0.34771915
0.70967742 0.93548387 4.57129491 4.88941652 0.31812161
0.74193548 0.93548387 4.72281826 5.00881727 0.28599900
0.77419355 0.93548387 4.87542668 5.12752749 0.25210081
0.80645161 0.93548387 5.02819703 5.24523415 0.21703712
0.83870968 0.93548387 5.18033987 5.36161443 0.18127456
0.87096774 0.93548387 5.33119155 5.47633716 0.14514561
0.90322581 0.93548387 5.48019830 5.58906436 0.10886606
0.93548387 0.93548387 5.62689609 5.69945289 0.07255680
0.96774194 0.93548387 5.77088891 5.80715629 0.03626738
1.00000000 0.93548387 5.91182662 5.91182662 0.00000000
0.00000000 0.96774194 2.63199453 2.63199453 0.00000000
0.03225806 0.96774194 2.70272933 2.71826662 0.01553729
0.06451613 0.96774194 2.77608771 2.80727235 0.03118464
0.09677419 0.96774194 2.85196045 2.89899796 0.04703751
0.12903226 0.96774194 2.93025884 2.99341969 0.06316084
0.16129032 0.96774194 3.01093032 3.09050297 0.07957265
0.19354839 0.96774194 3.09397446 3.19020177 0.09622731
0.22580645 0.96774194 3.17945761 3.29245784 0.11300023
0.25806452 0.96774194 3.26752310 3.39720004 0.12967694
0.29032258 0.96774194 3.35839356 3.50434370 0.14595014
0.32258065 0.96774194 3.45236192 3.61379001 0.16142809
0.35483871 0.96774194 3.54977018 3.72542546 0.17565528
0.38709677 0.96774194 3.65097807 3.83912138 0.18814330
0.41935484 0.96774194 3.75632578 3.95473349 0.19840771
0.45161290 0.96774194 3.86609396 4.07210163 0.20600767
0.48387097 0.96774194 3.98046108 4.19104946 0.21058838
0.51612903 0.96774194 4.09946103 4.31138440 0.21192337
0.54838710 0.96774194 4.22295190 4.43289755 0.20994565
0.58064516 0.96774194 4.35060620 4.55536387 0.20475767
0.61290323 0.96774194 4.48192733 4.67854237 0.19661504
0.64516129 0.96774194 4.61628938 4.80217650 0.18588712
0.67741935 0.96774194 4.75298875 4.92599472 0.17300598
